"BatchID","n"
"R277451",6
"R277463",9
"R277482",4
"R277483",4
"R277497",16
"R277506",13
"R277519",1
"R277528",6
"R277537",17
"R277565",2
"R277569",9
"R277576",9
"R277577",2
"R277578",8
"R277599",22
"R277629",4
"R277640",18
"R277644",2
"R277657",4
"R277688",7
"R277704",12
"R277718",2
"R277724",4
"R277731",2
"R277779",2
"R277782",8
"R277786",13
"R277788",24
"R277789",6
"R277793",9
"R277817",1
"R277819",7
"R277844",7
"R277849",3
"R277867",10
"R277870",8
"R277883",20
"R277891",5
"R277905",4
"R277938",3
"R277943",2
"R277945",15
"R277956",8
"R277969",19
"R277990",5
"R278014",12
"R278021",3
"R278030",2
"R278104",14
"R278120",20
"R278121",2
"R278128",2
"R278170",8
"R278198",3
"R278200",4
"R278205",2
"R278206",6
"R278208",2
"R278220",1
"R278222",4
"R278239",1
"R278262",5
"R278313",4
"R278334",1
"R278335",6
"R278365",3
"R278367",4
"R278371",4
"R278403",3
"R278438",3
"R278451",2
"R278452",4
"R278454",4
"R278459",9
"R278460",11
"R278491",10
"R278519",2
"R278537",3
"R278545",4
"R278554",2
"R278557",3
"R278562",12
"R278567",2
"R278574",3
"R278580",2
"R278614",8
"R278615",12
"R278617",5
"R278620",4
"R278626",11
"R278636",1
"R278678",9
"R278679",4
"R278683",2
"R278709",8
"R278712",5
"R278713",32
"R278758",15
"R278761",3
"R278764",2
"R278765",2
"R278766",1
"R278770",4
"R278773",11
"R278785",9
"R278797",1
"R278799",6
"R278854",1
"R278864",7
"R278870",19
"R278892",1
"R278898",7
"R278911",1
"R278936",1
"R278959",2
"R278966",2
"R278996",4
"R279002",5
"R279003",1
"R279069",12
"R279071",9
"R279072",12
"R279080",4
"R279082",6
"R279094",7
"R279105",2
"R279106",1
"R279140",1
"R279151",4
"R279152",21
"R279153",6
"R279185",6
"R279222",5
"R279241",6
"R279245",4
"R279251",8
"R279275",11
"R279280",1
"R279300",2
"R279318",2
"R279325",2
"R279329",9
"R279342",2
"R279364",1
"R279387",8
"R279409",8
"R279430",2
"R279433",3
"R279451",4
"R279459",4
"R279462",3
"R279473",4
"R279519",2
"R279520",4
"R279523",2
"R279524",7
"R279540",3
"R279544",1
"R279545",10
"R279588",4
"R279589",1
"R279590",1
"R279593",8
"R279606",7
"R279617",7
"R279634",3
"R279665",2
"R279666",9
"R279667",2
"R279692",5
"R279704",14
"R279707",5
"R279716",12
"R279748",6
"R279754",4
"R279760",6
"R279762",9
"R279777",6
"R279780",1
"R279785",5
"R279844",4
"R279855",6
"R279857",8
"R279859",4
"R279869",4
"R279880",6
"R279891",6
"R279893",3
"R279902",3
"R279938",14
"R279943",13
"R279966",2
"R279978",7
"R279981",22
"R279984",3
"R280024",10
"R280026",9
"R280029",21
"R280030",12
"R280031",4
"R280044",12
"R280046",17
"R280058",4
"R280059",24
"R280091",3
"R280093",5
"R280101",2
"R280103",2
"R280119",21
"R280124",8
"R280138",25
"R280147",4
"R280223",2
"R280230",5
"R280254",1
"R280263",1
"R280264",3
"R280266",16
"R280269",16
"R280276",6
"R280277",2
"R280322",10
"R280323",18
"R280324",26
"R280328",13
"R280335",12
"R280342",12
"R280351",20
"R280375",2
"R280397",6
"R280399",10
"R280407",1
"R280411",6
"R280420",16
"R280436",5
"R280449",4
"R280466",6
"R280468",6
"R280479",4
"R280481",6
"R280487",2
"R280492",4
"R280499",1
"R280537",6
"R280549",8
"R280562",20
"R280571",3
"R280580",1
"R280606",6
"R280607",6
"R280609",24
"R280612",4
"R280616",9
"R280692",1
"R280693",8
"R280695",8
"R280731",18
"R280736",6
"R280750",12
"R280766",6
"R280767",6
"R280768",6
"R280782",5
"R280795",8
"R280803",11
"R280805",3
"R280810",3
"R280833",2
"R280836",2
"R280851",3
"R280860",18
"R280910",4
"R280911",2
"R280921",4
"R280930",2
"R280936",7
"R280939",7
"R280979",6
"R280980",16
"R280982",10
"R280985",24
"R280991",2
"R280996",7
"R281007",21
"R281026",18
"R281030",2
"R281045",2
"R281051",21
"R281095",1
"R281106",2
"R281108",21
"R281114",4
"R281137",7
"R281163",6
"R281178",2
"R281186",8
"R281210",15
"R281220",18
"R281240",12
"R281242",51
"R281265",14
"R281268",4
"R281278",19
"R281281",32
"R281316",6
"R281317",6
"R281320",3
"R281322",15
"R281335",4
"R281338",2
"R281350",16
"R281353",4
"R281361",12
"R281392",4
"R281393",10
"R281397",8
"R281399",3
"R281400",2
"R281417",13
"R281418",2
"R281502",4
"R281507",5
"R281523",4
"R281578",13
"R281586",9
"R281590",2
"R281625",9
"R281660",3
"R281661",12
"R281666",11
"R281671",2
"R281678",16
"R281687",5
"R281730",3
"R281734",12
"R281735",10
"R281750",3
"R281755",4
"R281774",8
"R281786",8
"R281843",8
"R281846",13
"R281851",1
"R281871",18
"R281873",1
"R281886",7
"R281955",15
"R281978",36
"R282001",30
"R282003",4
"R282044",5
"R282045",6
"R282077",6
"R282088",4
"R282103",6
"R282119",1
"R282122",2
"R282126",8
"R282144",8
"R282146",4
"R282150",8
"R282151",20
"R282166",10
"R282186",2
"R282191",7
"R282238",12
"R282242",7
"R282243",24
"R282244",12
"R282246",12
"R282282",11
"R282298",4
"R282313",2
"R282329",2
"R282337",3
"R282355",4
"R282363",11
"R282384",28
"R282419",6
"R282420",9
"R282422",6
"R282441",6
"R282462",5
"R282464",5
"R282510",2
"R282527",3
"R282532",2
"R282561",4
"R282578",17
"R282582",9
"R282595",2
"R282607",2
"R282650",8
"R282651",1
"R282652",16
"R282656",6
"R282657",4
"R282658",6
"R282663",4
"R282674",2
"R282692",4
"R282693",7
"R282746",3
"R282749",4
"R282750",6
"R282756",4
"R282762",8
"R282766",7
"R282821",6
"R282824",12
"R282825",9
"R282828",4
"R282836",5
"R282853",14
"R282879",8
"R282880",10
"R282881",5
"R282904",5
"R282907",1
"R282911",19
"R282934",10
"R282951",14
"R282957",14
"R282958",21
"R282977",5
"R282979",10
"R282992",25
"R282998",4
"R283004",16
"R283027",3
"R283029",4
"R283030",9
"R283049",24
"R283068",38
"R283074",7
"R283090",13
"R283099",2
"R283101",2
"R283104",4
"R283127",2
"R283138",8
"R283179",24
"R283187",3
"R283191",7
"R283198",1
"R283205",12
"R283258",10
"R283263",6
"R283265",3
"R283277",4
"R283282",2
"R283304",1
"R283347",14
"R283348",14
"R283353",4
"R283356",18
"R283366",2
"R283405",7
"R283406",14
"R283433",11
"R283441",10
"R283442",9
"R283447",15
"R283464",3
"R283477",7
"R283486",41
"R283488",7
"R283523",12
"R283525",5
"R283529",4
"R283533",6
"R283552",5
"R283604",16
"R283618",4
"R283623",2
"R283624",3
"R283638",2
"R283651",26
"R283661",1
"R283664",2
"R283673",1
"R283681",17
"R283689",24
"R283707",16
"R283708",21
"R283712",16
"R283742",1
"R283752",2
"R283753",8
"R283763",24
"R283778",16
"R283781",12
"R283785",6
"R283798",10
"R283808",6
"R283811",59
"R283820",1
"R283821",9
"R283853",17
"R283863",3
"R283880",6
"R283882",9
"R283893",4
"R283904",6
"R283910",13
"R283945",1
"R283951",8
"R283963",8
"R283964",6
"R283971",10
"R283978",25
"R283987",28
"R284029",8
"R284030",36
"R284040",1
"R284055",9
"R284057",7
"R284064",38
"R284092",5
"R284109",16
"R284110",6
"R284112",2
"R284113",6
"R284127",6
"R284165",10
"R284166",7
"R284181",10
"R284183",12
"R284186",3
"R284199",4
"R284217",3
"R284225",14
"R284265",2
"R284266",8
"R284268",12
"R284302",28
"R284311",4
"R284326",5
"R284337",4
"R284348",6
"R284352",9
"R284385",12
"R284393",1
"R284411",4
"R284420",4
"R284430",17
"R284438",6
"R284443",2
"R284454",4
"R284459",7
"R284467",3
"R284476",3
"R284500",28
"R284502",10
"R284504",6
"R284510",12
"R284533",21
"R284576",8
"R284582",8
"R284588",3
"R284596",4
"R284610",4
"R284627",14
"R284636",1
"R284666",2
"R284667",9
"R284669",2
"R284673",11
"R284690",28
"R284691",7
"R284718",3
"R284747",5
"R284749",4
"R284777",1
"R284802",8
"R284836",1
"R284839",2
"R284840",9
"R284844",7
"R284846",4
"R284867",14
"R284874",4
"R284893",2
"R284908",4
"R284915",10
"R284918",4
"R284924",18
"R284939",1
"R284960",2
"R284977",8
"R284983",2
"R284984",8
"R284991",12
"R284994",5
"R285014",8
"R285031",14
"R285034",28
"R285069",2
"R285073",10
"R285076",6
"R285093",7
"R285095",8
"R285096",2
"R285107",10
"R285109",1
"R285122",4
"R285142",10
"R285145",4
"R285148",9
"R285187",7
"R285190",7
"R285212",4
"R285229",12
"R285230",8
"R285238",2
"R285241",2
"R285242",3
"R285264",32
"R285298",16
"R285308",3
"R285313",10
"R285314",10
"R285319",2
"R285322",3
"R285340",6
"R285347",4
"R285400",16
"R285404",12
"R285409",1
"R285412",2
"R285417",15
"R285444",22
"R285452",2
"R285455",6
"R285458",12
"R285465",1
"R285493",1
"R285514",7
"R285519",12
"R285537",4
"R285539",2
"R285540",3
"R285550",5
"R285571",3
"R285585",2
"R285635",9
"R285644",1
"R285655",1
"R285660",3
"R285670",6
"R285683",2
"R285715",6
"R285720",6
"R285724",5
"R285729",20
"R285732",4
"R285739",3
"R285754",15
"R285796",10
"R285799",9
"R285800",4
"R285801",7
"R285816",4
"R285819",5
"R285887",2
"R285890",4
"R285891",3
"R285898",2
"R285911",3
"R285920",14
"R285922",3
"R285967",2
"R285975",3
"R285999",7
"R286001",6
"R286043",4
"R286044",3
"R286052",10
"R286053",10
"R286057",4
"R286073",6
"R286107",8
"R286138",12
"R286139",10
"R286141",15
"R286142",11
"R286144",1
"R286172",56
"R286208",4
"R286209",15
"R286220",4
"R286236",7
"R286259",5
"R286274",6
"R286290",4
"R286298",6
"R286334",15
"R286338",2
"R286340",5
"R286341",2
"R286342",1
"R286381",12
"R286394",16
"R286396",6
"R286418",4
"R286420",1
"R286425",6
"R286431",6
"R286432",3
"R286433",27
"R286476",6
"R286483",4
"R286484",14
"R286486",10
"R286497",2
"R286500",20
"R286512",15
"R286567",18
"R286569",5
"R286571",4
"R286578",9
"R286600",7
"R286602",4
"R286605",25
"R286607",40
"R286613",4
"R286632",12
"R286643",9
"R286648",2
"R286650",2
"R286651",16
"R286659",2
"R286676",4
"R286678",8
"R286687",1
"R286725",2
"R286729",2
"R286730",9
"R286743",8
"R286754",2
"R286810",19
"R286811",6
"R286813",2
"R286837",2
"R286881",24
"R286890",4
"R286892",8
"R286894",6
"R286896",4
"R286911",6
"R286913",7
"R286923",3
"R286975",18
"R286977",1
"R286979",2
"R286983",4
"R287005",5
"R287006",12
"R287016",1
"R287052",4
"R287066",2
"R287068",6
"R287092",1
"R287101",9
"R287112",8
"R287144",2
"R287145",3
"R287159",7
"R287185",3
"R287187",3
"R287225",7
"R287231",5
"R287236",4
"R287243",2
"R287244",3
"R287263",2
"R287309",6
"R287312",12
"R287314",4
"R287336",6
"R287342",2
"R287361",7
"R287394",8
"R287399",14
"R287428",2
"R287452",13
"R287462",21
"R287468",8
"R287471",6
"R287487",7
"R287532",6
"R287542",4
"R287571",4
"R287581",1
"R287589",2
"R287618",2
"R287620",5
"R287644",2
"R287648",8
"R287651",2
"R287653",3
"R287679",1
"R287716",6
"R287722",6
"R287731",1
"R287738",7
"R287741",4
"R287754",6
"R287796",3
"R287797",3
"R287798",4
"R287836",3
"R287838",7
"R287879",8
"R287885",4
"R287898",2
"R287903",3
"R287906",7
"R287919",6
"R287925",12
"R287937",9
"R287942",2
"R287943",2
"R287957",7
"R287961",4
"R287965",21
"R288005",2
"R288016",4
"R288017",14
"R288026",1
"R288040",20
"R288051",1
"R288069",3
"R288078",4
"R288097",2
"R288130",1
"R288159",8
"R288165",6
"R288174",7
"R288177",2
"R288221",2
"R288228",4
"R288231",4
"R288234",9
"R288244",3
"R288261",14
"R288294",3
"R288306",4
"R288320",1
"R288323",2
"R288342",2
"R288346",4
"R288362",3
"R288373",3
"R288376",3
"R288379",4
"R288387",4
"R288397",6
"R288437",6
"R288458",16
"R288460",2
"R288465",10
"R288469",8
"R288480",4
"R288493",46
"R288507",8
"R288535",30
"R288541",8
"R288552",4
"R288553",11
"R288558",10
"R288571",8
"R288633",3
"R288643",12
"R288645",2
"R288675",6
"R288689",31
"R288701",9
"R288731",14
"R288732",3
"R288733",12
"R288735",12
"R288741",32
"R288745",1
"R288781",1
"R288808",5
"R288809",20
"R288814",13
"R288820",12
"R288829",3
"R288839",50
"R288889",18
"R288890",8
"R288893",8
"R288902",16
"R288907",30
"R288915",2
"R288923",1
"R288954",14
"R288956",3
"R288978",14
"R289015",5
"R289021",68
"R289024",12
"R289041",2
"R289044",30
"R289046",2
"R289055",20
"R289082",8
"R289105",12
"R289130",20
"R289145",21
"R289147",1
"R289150",8
"R289192",13
"R289213",32
"R289217",24
"R289229",7
"R289248",2
"R289251",2
"R289257",5
"R289261",1
"R289262",1
"R289303",24
"R289329",3
"R289405",2
"R289406",4
"R289432",6
"R289434",3
"R289447",2
"R289455",21
"R289484",2
"R289487",4
"R289495",3
"R289496",6
"R289512",2
"R289576",2
"R289594",3
"R289602",2
"R289607",6
"R289650",3
"R289747",8
"R289749",1
"R289755",8
"R289759",6
"R289760",5
"R289775",14
"R289778",7
"R289828",8
"R289836",2
"R289837",9
"R289839",10
"R289841",2
"R289847",6
"R289869",6
"R289875",4
"R289902",2
"R289904",9
"R289924",9
"R289928",29
"R289938",5
"R289973",12
"R289985",10
"R290033",1
"R290061",7
"R290078",2
"R290080",9
"R290094",2
"R290141",4
"R290145",8
"R290146",6
"R290147",2
"R290149",9
"R290152",2
"R290199",7
"R290209",4
"R290210",2
"R290222",4
"R290231",9
"R290232",3
"R290242",3
"R290246",2
"R290249",12
"R290291",2
"R290295",4
"R290307",4
"R290311",9
"R290323",2
"R290369",3
"R290370",4
"R290372",3
"R290389",3
"R290390",1
"R290393",3
"R290399",5
"R290463",4
"R290480",1
"R290494",1
"R290530",2
"R290537",4
"R290570",4
"R290769",6
"R290850",4
"R290851",6
"R290858",3
"R290869",7
"R290875",1
"R290896",2
"R290933",3
"R290936",2
"R290938",6
"R290954",5
"R290957",6
"R290972",1
"R291004",8
"R291009",9
"R291013",2
"R291022",14
"R291025",4
"R291031",3
"R291034",5
"R291042",23
"R291081",3
"R291084",12
"R291102",7
"R291103",1
"R291112",2
"R291146",5
"R291148",9
"R291154",2
"R291157",6
"R291163",4
"R291173",2
"R291180",6
"R291181",11
"R291209",12
"R291218",5
"R291222",6
"R291226",2
"R291228",3
"R291237",7
"R291252",2
"R291271",9
"R291273",12
"R291283",4
"R291296",4
"R291305",2
"R291316",10
"R291329",2
"R291352",2
"R291358",4
"R291361",9
"R291364",2
"R291367",20
"R291372",4
"R291408",2
"R291416",6
"R291425",1
"R291427",2
"R291428",4
"R291431",1
"R291464",3
"R291483",4
"R291484",12
"R291488",2
"R291490",10
"R291497",3
"R291512",1
"R291531",1
"R291549",10
"R291550",4
"R291551",12
"R291557",8
"R291564",2
"R291589",2
"R291622",4
"R291625",4
"R291627",6
"R291654",1
"R291675",5
"R291684",6
"R291686",2
"R291698",6
"R291701",2
"R291711",35
"R291718",15
"R291761",9
"R291762",4
"R291768",6
"R291786",7
"R291788",6
"R291790",4
"R291810",3
"R291825",2
"R291826",6
"R291834",14
"R291836",45
"R291839",4
"R291842",9
"R291854",13
"R291888",4
"R291891",4
"R291892",20
"R291895",9
"R291901",1
"R291914",3
"R291937",2
"R291939",5
"R291966",7
"R291970",19
"R291980",2
"R291998",8
"R292013",1
"R292018",1
"R292028",3
"R292029",8
"R292031",2
"R292032",2
"R292039",11
"R292049",2
"R292050",1
"R292061",2
"R292079",4
"R292080",2
"R292083",2
"R292094",11
"R292124",6
"R292150",2
"R292152",4
"R292163",1
"R292179",3
"R292213",4
"R292216",3
"R292245",4
"R292342",2
"R292343",3
"R292404",2
"R292405",2
"R292421",1
"R292432",1
"R292444",3
"R292482",2
"R292487",2
"R292498",1
"R292501",2
"R292505",6
"R292533",1
"R292541",4
"R292546",2
"R292563",4
"R292565",4
"R292590",1
"R292610",6
"R292620",3
"R292624",8
"R292673",3
"R292677",3
"R292680",6
"R292698",6
"R292732",2
"R292740",3
"R292752",8
"R292755",9
"R292756",12
"R292766",8
"R292772",7
"R292823",3
"R292848",5
"R292853",6
"R292877",5
"R292893",3
"R292894",4
"R292913",1
"R292952",3
"R292984",3
"R293049",2
"R293051",2
"R293085",2
"R293125",2
"R293129",6
"R293163",4
"R293180",6
"R293185",1
"R293212",2
"R293213",3
"R293218",2
"R293224",1
"R293245",2
"R293285",1
"R293288",3
"R293306",3
"R293308",2
"R293334",1
"R293364",4
"R293365",8
"R293382",6
"R293389",1
"R293392",2
"R293443",2
"R293450",8
"R293453",1
"R293454",6
"R293471",4
"R293473",39
"R293504",6
"R293524",4
"R293526",10
"R293530",7
"R293532",10
"R293593",4
"R293606",2
"R293618",1
"R293619",10
"R293620",1
"R293621",3
"R293623",5
"R293627",5
"R293640",4
"R293645",35
"R293674",4
"R293687",2
"R293693",4
"R293698",11
"R293710",3
"R293745",4
"R293760",33
"R293763",2
"R293778",2
"R293781",8
"R293782",3
"R293805",4
"R293809",3
"R293836",26
"R293839",12
"R293841",7
"R293854",10
"R293915",1
"R293942",12
"R293946",8
"R293951",4
"R293968",12
"R293972",7
"R293974",36
"R293982",5
"R294024",8
"R294028",7
"R294030",1
"R294042",4
"R294047",2
"R294066",4
"R294068",3
"R294102",11
"R294104",7
"R294137",18
"R294138",4
"R294140",4
"R294146",11
"R294185",9
"R294227",16
"R294228",8
"R294230",1
"R294272",5
"R294280",4
"R294281",15
"R294286",4
"R294287",7
"R294356",2
"R294360",4
"R294372",15
"R294374",2
"R294391",1
"R294394",13
"R294404",1
"R294417",2
"R294420",16
"R294421",3
"R294449",3
"R294455",21
"R294469",2
"R294499",5
"R294501",8
"R294528",8
"R294578",12
"R294583",2
"R294615",23
"R294619",5
"R294628",4
"R294657",12
"R294658",7
"R294665",4
"R294708",8
"R294729",9
"R294730",7
"R294741",6
"R294745",18
"R294751",6
"R294762",6
"R294768",8
"R294811",10
"R294825",20
"R294827",4
"R294829",1
"R294833",2
"R294856",5
"R294881",6
"R294894",2
"R294915",1
"R294916",2
"R294956",2
"R294958",2
"R294962",2
"R295003",6
"R295028",3
"R295031",1
"R295039",12
"R295040",1
"R295055",1
"R295068",1
"R295083",3
"R295092",8
"R295096",4
"R295105",6
"R295109",6
"R295180",2
"R295181",6
"R295182",2
"R295184",2
"R295197",5
"R295204",4
"R295224",4
"R295253",1
"R295255",1
"R295258",1
"R295281",3
"R295285",9
"R295292",2
"R295315",7
"R295339",3
"R295355",6
"R295359",8
"R295371",6
"R295372",9
"R295375",1
"R295378",2
"R295393",1
"R295429",4
"R295430",4
"R295432",6
"R295438",27
"R295440",3
"R295445",4
"R295494",2
"R295496",12
"R295503",5
"R295516",3
"R295523",12
"R295550",9
"R295584",2
"R295589",6
"R295593",2
"R295597",1
"R295599",2
"R295608",1
"R295621",11
"R295655",3
"R295677",5
"R295707",6
"R295740",1
"R295750",1
"R295768",2
"R295771",8
"R295772",2
"R295812",1
"R295861",1
"R295863",2
"R295867",1
"R295870",2
"R295880",1
"R295884",2
"R295887",11
"R295900",3
"R295921",6
"R295928",2
"R295955",4
"R295970",4
"R296011",4
"R296021",6
"R296037",6
"R296057",3
"R296062",8
"R296087",3
"R296090",8
"R296108",8
"R296125",16
"R296179",10
"R296188",10
"R296215",1
"R296248",4
"R296271",9
"R296277",4
"R296285",5
"R296299",5
"R296310",1
"R296324",3
"R296336",24
"R296337",12
"R296355",12
"R296360",8
"R296407",2
"R296423",3
"R296442",10
"R296447",2
"R296456",15
"R296505",2
"R296508",3
"R296510",12
"R296517",6
"R296544",5
"R296551",1
"R296557",2
"R296593",8
"R296594",4
"R296596",5
"R296597",6
"R296645",1
"R296676",1
"R296685",9
"R296691",1
"R296692",8
"R296708",3
"R296713",11
"R296717",18
"R296753",14
"R296777",6
"R296796",8
"R296804",3
"R296805",6
"R296822",5
"R296829",21
"R296897",5
"R296908",11
"R296913",7
"R296931",9
"R296933",4
"R296937",3
"R296963",9
"R296975",6
"R297002",16
"R297008",2
"R297014",2
"R297031",1
"R297047",10
"R297066",4
"R297099",6
"R297107",4
"R297116",7
"R297141",1
"R297162",3
"R297174",6
"R297224",4
"R297226",2
"R297230",8
"R297232",4
"R297234",2
"R297261",2
"R297295",19
"R297296",3
"R297298",5
"R297316",2
"R297328",6
"R297340",8
"R297364",4
"R297367",7
"R297381",3
"R297402",4
"R297403",2
"R297409",2
"R297412",4
"R297430",5
"R297463",2
"R297466",12
"R297469",3
"R297475",20
"R297498",3
"R297525",4
"R297529",12
"R297538",10
"R297544",1
"R297594",8
"R297595",6
"R297620",12
"R297622",10
"R297657",2
"R297660",5
"R297669",4
"R297671",17
"R297679",9
"R297693",4
"R297720",2
"R297723",10
"R297736",2
"R297739",9
"R297742",2
"R297745",6
"R297788",4
"R297797",1
"R297812",4
"R297819",4
"R297824",12
"R297825",1
"R297873",3
"R297874",15
"R297876",14
"R297877",6
"R297879",8
"R297900",2
"R297918",23
"R297922",18
"R297953",6
"R297960",8
"R297966",16
"R297969",4
"R297981",18
"R298001",12
"R298009",4
"R298039",16
"R298049",1
"R298068",16
"R298082",11
"R298109",5
"R298112",1
"R298118",3
"R298123",6
"R298153",2
"R298159",8
"R298161",5
"R298172",2
"R298180",3
"R298231",4
"R298260",1
"R298267",4
"R298272",8
"R298283",1
"R298285",9
"R298290",3
"R298294",3
"R298339",16
"R298341",2
"R298343",9
"R298352",8
"R298366",21
"R298379",25
"R298385",4
"R298405",12
"R298408",9
"R298418",4
"R298444",4
"R298461",6
"R298518",14
"R298538",12
"R298540",7
"R298569",25
"R298573",2
"R298574",4
"R298579",2
"R298582",14
"R298707",20
"R298710",22
"R298713",3
"R298764",3
"R298765",6
"R298771",8
"R298776",10
"R298791",1
"R298792",2
"R298807",1
"R298867",3
"R298868",8
"R298887",5
"R298893",6
"R298904",2
"R298914",16
"R298918",2
"R298943",1
"R298944",3
"R298951",9
"R298957",4
"R298983",7
"R298986",2
"R299014",8
"R299034",8
"R299038",2
"R299052",7
"R299064",12
"R299080",3
"R299086",15
"R299148",6
"R299153",8
"R299159",9
"R299167",6
"R299181",1
"R299203",9
"R299208",18
"R299234",4
"R299236",3
"R299238",14
"R299241",12
"R299252",4
"R299260",4
"R299314",1
"R299338",11
"R299339",14
"R299346",10
"R299361",4
"R299376",2
"R299384",6
"R299388",18
"R299447",1
"R299455",11
"R299458",4
"R299498",17
"R299537",3
"R299543",2
"R299553",2
"R299558",15
"R299563",1
"R299564",11
"R299599",4
"R299644",2
"R299645",11
"R299648",3
"R299650",6
"R299653",14
"R299673",14
"R299695",12
"R299728",2
"R299729",13
"R299731",4
"R299737",12
"R299745",9
"R299746",6
"R299747",4
"R299750",3
"R299779",2
"R299795",4
"R299797",5
"R299815",4
"R299829",6
"R299830",16
"R299831",16
"R299838",10
"R299855",2
"R299915",6
"R299919",2
"R299922",4
"R299926",3
"R299950",35
"R299984",1
"R299986",6
"R299993",4
"R300029",2
"R300031",8
"R300068",9
"R300082",4
"R300083",6
"R300087",9
"R300095",3
"R300102",9
"R300129",28
"R300138",3
"R300141",8
"R300157",3
"R300175",1
"R300176",6
"R300178",16
"R300186",20
"R300188",7
"R300234",1
"R300236",2
"R300238",1
"R300261",2
"R300272",12
"R300273",26
"R300274",8
"R300278",8
"R300305",1
"R300308",10
"R300310",16
"R300350",25
"R300352",4
"R300361",16
"R300370",2
"R300392",7
"R300408",27
"R300442",6
"R300451",24
"R300459",5
"R300470",2
"R300474",5
"R300475",3
"R300490",60
"R300516",76
"R300520",9
"R300524",15
"R300533",12
"R300534",12
"R300542",3
"R300553",12
"R300567",1
"R300588",3
"R300621",9
"R300623",9
"R300626",6
"R300627",16
"R300658",8
"R300661",2
"R300670",12
"R300684",3
"R300685",3
"R300690",6
"R300695",24
"R300703",1
"R300709",3
"R300739",6
"R300773",6
"R300774",3
"R300778",9
"R300791",20
"R300798",8
"R300830",4
"R300849",5
"R300851",3
"R300852",3
"R300895",4
"R300904",1
"R300922",9
"R300945",15
"R300954",4
"R300959",1
"R300974",8
"R300992",2
"R301033",21
"R301039",20
"R301060",2
"R301061",2
"R301106",22
"R301127",6
"R301133",12
"R301139",2
"R301149",4
"R301160",10
"R301164",16
"R301204",15
"R301206",17
"R301208",8
"R301212",6
"R301259",1
"R301290",2
"R301296",4
"R301306",14
"R301307",18
"R301312",5
"R301326",2
"R301382",13
"R301389",1
"R301398",7
"R301399",40
"R301409",3
"R301412",12
"R301424",40
"R301449",2
"R301477",12
"R301478",6
"R301482",12
"R301501",5
"R301505",9
"R301517",11
"R301545",8
"R301546",21
"R301564",18
"R301577",4
"R301579",4
"R301603",4
"R301606",5
"R301615",10
"R301650",3
"R301665",3
"R301668",11
"R301669",6
"R301674",2
"R301678",20
"R301714",15
"R301727",7
"R301731",9
"R301732",4
"R301748",4
"R301756",2
"R301759",3
"R301763",6
"R301803",3
"R301823",2
"R301832",27
"R301837",1
"R301838",6
"R301839",8
"R301840",4
"R301842",12
"R301867",7
"R301875",3
"R301896",6
"R301914",3
"R301916",6
"R301923",4
"R301964",3
"R301965",2
"R301981",10
"R301999",16
"R302002",9
"R302003",9
"R302008",6
"R302040",4
"R302057",7
"R302080",24
"R302084",6
"R302089",2
"R302108",6
"R302124",23
"R302143",4
"R302208",6
"R302209",2
"R302211",3
"R302213",9
"R302248",1
"R302256",3
"R302261",9
"R302269",1
"R302292",18
"R302296",15
"R302297",4
"R302298",16
"R302312",3
"R302331",1
"R302337",3
"R302375",12
"R302378",12
"R302385",8
"R302393",16
"R302401",18
"R302408",16
"R302410",7
"R302418",22
"R302439",1
"R302466",5
"R302479",9
"R302481",9
"R302482",4
"R302484",15
"R302485",21
"R302536",5
"R302568",6
"R302570",3
"R302584",9
"R302586",5
"R302592",4
"R302594",4
"R302601",5
"R302617",3
"R302633",11
"R302663",6
"R302665",24
"R302669",3
"R302685",2
"R302705",1
"R302712",1
"R302716",1
"R302719",4
"R302762",6
"R302764",8
"R302766",8
"R302770",6
"R302781",10
"R302806",43
"R302833",3
"R302862",18
"R302867",15
"R302871",18
"R302874",8
"R302893",3
"R302949",7
"R302954",4
"R302959",12
"R302962",9
"R302964",11
"R302966",12
"R302967",4
"R302985",28
"R302989",1
"R303003",7
"R303032",9
"R303037",15
"R303038",13
"R303040",19
"R303044",6
"R303056",2
"R303072",2
"R303078",1
"R303104",4
"R303129",3
"R303133",9
"R303144",16
"R303145",6
"R303146",8
"R303164",12
"R303165",6
"R303179",1
"R303199",21
"R303200",17
"R303203",8
"R303208",8
"R303210",14
"R303234",22
"R303235",3
"R303281",9
"R303284",24
"R303287",6
"R303292",7
"R303294",16
"R303327",5
"R303334",31
"R303351",7
"R303352",9
"R303361",1
"R303397",2
"R303402",10
"R303432",3
"R303436",2
"R303480",7
"R303486",8
"R303488",6
"R303489",5
"R303501",10
"R303517",3
"R303538",3
"R303576",1
"R303594",33
"R303598",30
"R303599",3
"R303601",10
"R303611",20
"R303628",6
"R303664",3
"R303666",8
"R303668",3
"R303669",8
"R303670",4
"R303694",7
"R303696",26
"R303699",20
"R303724",8
"R303730",3
"R303735",6
"R303754",4
"R303771",3
"R303794",3
"R303817",24
"R303825",6
"R303829",6
"R303830",3
"R303839",1
"R303841",1
"R303845",7
"R303853",3
"R303858",8
"R303908",6
"R303909",17
"R303910",16
"R303929",1
"R303930",6
"R303959",1
"R303961",27
"R303965",6
"R303966",15
"R303972",4
"R303973",12
"R303998",15
"R304014",6
"R304037",15
"R304040",12
"R304044",15
"R304045",12
"R304053",2
"R304067",32
"R304084",8
"R304122",3
"R304125",12
"R304130",3
"R304132",12
"R304166",23
